tweet_id,retweet_count,favorite_count
667495797102141441,252,499
667491009379606528,211,504
667470559035432960,90,244
667455448082227200,56,183
667453023279554560,84,298
667443425659232256,544,746
667437278097252352,223,428
667435689202614272,80,295
667405339315146752,212,446
667393430834667520,52,184
667369227918143488,153,350
667211855547486208,224,463
667200525029539841,246,581
667192066997374976,92,364
667188689915760640,377,711
667182792070062081,5810,13590
667177989038297088,51,183
667176164155375616,431,580
667174963120574464,73,233
667171260800061440,77,210
667165590075940865,1060,2548
667160273090932737,59,242
667152164079423490,15939,45305
667138269671505920,2055,4346
667119796878725120,122,317
667090893657276420,117,316
667073648344346624,112,379
667070482143944705,14,79
667065535570550784,42,159
667062181243039745,49,208
667044094246576128,46,174
667012601033924608,211,422
666996132027977728,84,230
666983947667116034,916,2415
666837028449972224,518,764
666835007768551424,76,200
666826780179869698,87,241
666817836334096384,236,486
666804364988780544,85,220
666786068205871104,455,712
666781792255496192,178,363
666776908487630848,161,328
666739327293083650,61,222
666701168228331520,203,406
666691418707132416,45,175
666649482315059201,580,1058
666644823164719104,76,220
666454714377183233,199,487
666447344410484738,18,97
666437273139982337,42,115
666435652385423360,47,158
666430724426358785,177,295
666428276349472768,76,155
666421158376562688,105,295
666418789513326592,42,114
666411507551481857,296,411
666407126856765440,32,99
666396247373291520,75,157
666373753744588802,83,173
666362758909284353,517,721
666353288456101888,65,197
666345417576210432,128,274
666337882303524864,83,180
666293911632134144,317,465
666287406224695296,60,135
666273097616637952,70,160
666268910803644416,32,96
666104133288665088,5952,13570
666102155909144576,11,70
666099513787052032,58,143
666094000022159362,66,154
666082916733198337,41,103
666073100786774016,145,298
666071193221509120,52,136
666063827256086533,196,447
666058600524156928,53,106
666057090499244032,124,268
666055525042405380,219,407
666051853826850816,772,1120
666050758794694657,51,124
666049248165822465,40,96
666044226329800704,130,271
666033412701032449,41,112
666029285002620928,42,121
666020888022790149,460,2396
